NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
060222810846,0602228,Synergy Charter Academy,06,900 E. 33rd St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,34.014047,-118.259976,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060223012197,0602230,YouthBuild Charter School of California,06,155 W. Washington Blvd. Ste. 517,Los Angeles,CA,90015,06,06037,Los Angeles County,11,34.03212,-118.266141,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060223113851,0602231,Collegiate Charter High School of Los Angeles,06,312 N. Record Ave.,Los Angeles,CA,90063,06,06037,Los Angeles County,21,34.039635,-118.181906,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060223511313,0602235,Oscar De La Hoya Animo Charter High,06,1114 S. Lorena St.,Los Angeles,CA,90023,06,06037,Los Angeles County,11,34.02321,-118.203421,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060223708508,0602237,Camino Nuevo Charter Academy,06,697 S. Burlington Ave.,Los Angeles,CA,90057,06,06037,Los Angeles County,11,34.055536,-118.273602,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060224112782,0602241,ISANA Octavia Academy,06,3010 Estara Ave.,Los Angeles,CA,90065,06,06037,Los Angeles County,11,34.11756,-118.241521,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060224212019,0602242,Fenton Primary Center,06,11351 Dronfield Ave.,Pacoima,CA,91331,06,06037,Los Angeles County,11,34.27636,-118.403711,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060224300688,0602243,Orange County Academy of Sciences and Arts,06,29292 Crown Valley Pkwy.,Laguna Niguel,CA,92677,06,06059,Orange County,21,33.53592,-117.696441,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0648,06073,06036,2019-2020
060224510992,0602245,Orange County Educational Arts Academy,06,825 N. BRd.way,Santa Ana,CA,92701,06,06059,Orange County,11,33.752618,-117.869165,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
060224910526,0602249,Para Los Ni?os Charter,06,1617 E. Seventh St.,Los Angeles,CA,90021,06,06037,Los Angeles County,11,34.03518,-118.236831,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060225412235,0602254,Magnolia Science Academy 7,06,18355 Roscoe Blvd.,Northridge,CA,91325,06,06037,Los Angeles County,11,34.22183,-118.534051,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06018,2019-2020
060225511889,0602255,Discovery Charter Preparatory #2,06,13570 Eldridge Ave.,Sylmar,CA,91342,06,06037,Los Angeles County,11,34.318989,-118.424839,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060225613895,0602256,Valiente College Preparatory Charter,06,8691 CA Ave.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.95498,-118.206661,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
060225710849,0602257,Animo Pat Brown,06,8255 Beach St.,Los Angeles,CA,90001,06,06037,Los Angeles County,21,33.96309,-118.242601,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
060226212761,0602262,Aspire Firestone Academy Charter,06,8929 Kauffman Ave.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.95158,-118.189391,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
060226312194,0602263,ICEF Innovation Los Angeles Charter,06,5029 S. Vermont Ave.,Los Angeles,CA,90043,06,06037,Los Angeles County,11,33.997377,-118.291876,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060226403194,0602264,Montague Charter Academy,06,13000 Montague St.,Pacoima,CA,91331,06,06037,Los Angeles County,11,34.244481,-118.415022,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060226511312,0602265,CATCH Prep Charter High Inc.,06,4120 11th Ave.,Los Angeles,CA,90008,06,06037,Los Angeles County,11,34.00965,-118.328351,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060226611641,0602266,Alliance Ouchi-O'Donovan 6-12 Complex,06,5356 S. Fifth Ave.,Los Angeles,CA,90043,06,06037,Los Angeles County,11,33.993479,-118.322093,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060227013114,0602270,Citizens of the World Charter School Silver Lake,06,110 N. Coronado St.,Los Angeles,CA,90026,06,06037,Los Angeles County,11,34.069277,-118.275479,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060227214331,0602272,Tomorrow's Leadership Collaborative (TLC) Charter,06,1130 E. Walnut Ave.,Orange,CA,92867,06,06059,Orange County,12,33.794463,-117.841227,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
060227912848,0602279,Alliance Renee and Meyer Luskin Academy High,06,2941 W. 70th St.,Los Angeles,CA,90043,06,06037,Los Angeles County,11,33.97707,-118.325721,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06062,06030,2019-2020
060228312537,0602283,PUC Santa Rosa Charter Academy,06,3838 Eagle Rock Blvd.,Los Angeles,CA,90065,06,06037,Los Angeles County,11,34.11861,-118.230671,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060228408546,0602284,OCSA,06,1010 N. Main St.,Santa Ana,CA,92701,06,06059,Orange County,11,33.75406,-117.868181,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
060228912572,0602289,Alliance Tennenbaum Family Technology High,06,2050 N. San Fernando Rd.,Los Angeles,CA,90065,06,06037,Los Angeles County,11,34.102979,-118.239385,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06051,06024,2019-2020
060229110895,0602291,Academia Avance Charter,06,115 N. Ave. 53,Highland Park,CA,90042,06,06037,Los Angeles County,11,34.107778,-118.19825,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060229313702,0602293,Da Vinci Connect,06,13500 Aviation Blvd.,Hawthorne,CA,90250,06,06037,Los Angeles County,21,33.908,-118.376481,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060229414433,0602294,San Diego Mission Academy,06,9512 Chesapeake Dr.,San Diego,CA,92123,06,06037,Los Angeles County,11,34.277446,-118.405019,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060229712253,0602297,New Millennium Secondary,06,1301 W. 182nd St.,Gardena,CA,90248,06,06037,Los Angeles County,11,33.867695,-118.295449,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06066,06035,2019-2020
060230010530,0602300,ICEF View Park Preparatory Middle,06,5311 Crenshaw Blvd.,Los Angeles,CA,90043,06,06037,Los Angeles County,11,33.99436,-118.331351,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060230714151,0602307,Animo City of Champions Charter High,06,9330 S. Eighth Ave.,Inglewood,CA,90305,06,06037,Los Angeles County,21,33.952524,-118.325036,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060231111221,0602311,Opportunities for Learning - Capistrano,06,31878 Del Obispo St. Ste. 105,San Juan Capistrano,CA,92675,06,06059,Orange County,21,33.498069,-117.659584,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0649,06073,06036,2019-2020
060231714034,0602317,Citrus Springs Charter,06,2121 N. Grand Ave.,Santa Ana,CA,92705,06,06059,Orange County,11,33.76487,-117.850311,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
060231911842,0602319,Magnolia Science Academy 2,06,17125 Victory Blvd.,Van Nuys,CA,91406,06,06037,Los Angeles County,11,34.187102,-118.506941,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06046,06027,2019-2020
060232214281,0602322,Stella Elementary Charter Academy,06,2636 S. Mansfield Ave.,Los Angeles,CA,90016,06,06037,Los Angeles County,11,34.031573,-118.352315,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060232510893,0602325,James Jordan Middle,06,7911 Winnetka Ave.,Winnetka,CA,91306,06,06037,Los Angeles County,11,34.21444,-118.571851,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0630,06045,06027,2019-2020
060232913868,0602329,Public Policy Charter,06,1701 Browning Blvd.,Los Angeles,CA,90062,06,06037,Los Angeles County,11,34.012101,-118.309224,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06054,06030,2019-2020
060233112651,0602331,Community Roots Academy,06,29292 Crown Valley Pkwy.,Laguna Niguel,CA,92677,06,06059,Orange County,21,33.535847,-117.696169,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0648,06073,06036,2019-2020
060233213378,0602332,Metro Charter,06,2635 Pasadena Ave.,Los Angeles,CA,90031,06,06037,Los Angeles County,11,34.07809,-118.216061,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060233512967,0602335,Aspire Juanita Tate Academy Charter,06,123 W. 59th St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.98717,-118.274751,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060234412690,0602344,Animo Jefferson Charter Middle,06,1655 E. 27th St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,34.0127,-118.2439,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06033,2019-2020
060234513094,0602345,Ednovate - USC Hybrid High College Prep,06,3939 S. Vermont Ave.,Los Angeles,CA,90071,06,06037,Los Angeles County,11,34.013743,-118.29185,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060234914214,0602349,Excelencia Charter Academy,06,2821 E. Seventh St.,Los Angeles,CA,90023,06,06037,Los Angeles County,11,34.02998,-118.209431,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060235112361,0602351,Para Los Ni?os Middle,06,835 Stanford Ave.,Los Angeles,CA,90021,06,06037,Los Angeles County,11,34.035522,-118.247791,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06030,2019-2020
060235513997,0602355,Prepa Tec Los Angeles High,06,4210 E. Gage St.,Bell,CA,90201,06,06037,Los Angeles County,21,33.9784,-118.1921,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
060236112455,0602361,Academia Moderna,06,2410 BRd.way,Walnut Park,CA,90255,06,06037,Los Angeles County,21,33.96657,-118.229797,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06059,06033,2019-2020
060236211632,0602362,Alliance Patti And Peter Neuwirth Leadership Academy,06,4610 S. Main St.,Los Angeles,CA,90037,06,06037,Los Angeles County,11,34.00155,-118.273601,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060236812222,0602368,ICEF Vista Elementary Academy,06,4471 Inglewood Blvd.,Los Angeles,CA,90066,06,06037,Los Angeles County,11,33.9946,-118.418951,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06062,06026,2019-2020
060236913005,0602369,KIPP Sol Academy,06,4800 E. Cesar Chavez Ave.,Los Angeles,CA,90022,06,06037,Los Angeles County,21,34.039963,-118.161403,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060238014033,0602380,LA's Promise Charter Middle #1,06,4920 S. W.ern Ave.,Los Angeles,CA,90062,06,06037,Los Angeles County,11,33.99852,-118.308571,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0637,06059,06030,2019-2020
060238413691,0602384,KIPP Academy of Innovation,06,4240 E. Olympic Blvd.,Los Angeles,CA,90023,06,06037,Los Angeles County,21,34.018675,-118.182091,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060238912683,0602389,Arts In Action Community Charter,06,5115 Via Corona St.,Los Angeles,CA,90022,06,06037,Los Angeles County,21,34.032264,-118.155111,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060239113764,0602391,Inspire Charter,06,32248 Crown Valley Rd.,Acton,CA,93510,06,06037,Los Angeles County,42,34.472708,-118.196768,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
060239313947,0602393,PUC Nueva Esperanza Charter Academy,06,1218 N. Fourth St.,San Fernando,CA,91340,06,06037,Los Angeles County,21,34.287636,-118.438494,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060239614253,0602396,Matrix for Success Academy,06,1010 E. 34th St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,34.012573,-118.257973,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060239713684,0602397,New Horizons Charter Academy,06,5955 Lankershim Blvd.,North Hollywood,CA,91601,06,06037,Los Angeles County,11,34.17862,-118.383521,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06039,06018,2019-2020
060239807165,0602398,Options for Youth San Gabriel,06,405 S. San Gabriel Blvd.,San Gabriel,CA,91776,06,06037,Los Angeles County,21,34.09755,-118.091351,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06049,06022,2019-2020
060239914352,0602399,OCS - South,06,524 Palisade St.,Pasadena,CA,91103,06,06037,Los Angeles County,12,34.170774,-118.161632,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
060240413881,0602404,Summit Preparatory Charter,06,644 56th St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,33.990895,-118.26443,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060240712259,0602407,Alliance Morgan McKinzie High,06,110 S. Townsend Ave.,Los Angeles,CA,90063,06,06037,Los Angeles County,21,34.035552,-118.187903,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06051,06024,2019-2020
060240814146,0602408,Alma Fuerte Public,06,119 W. Palm St.,Altadena,CA,91001,06,06037,Los Angeles County,21,34.19798,-118.148551,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0627,06041,06025,2019-2020
060241311365,0602413,Wallis Annenberg High,06,4000 S. Main St.,Los Angeles,CA,90037,06,06037,Los Angeles County,11,34.010811,-118.273723,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060241612208,0602416,Da Vinci Science,06,201 N. Douglas St.,El Segundo,CA,90245,06,06037,Los Angeles County,21,33.917966,-118.384252,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06062,06026,2019-2020
060241712856,0602417,Aspire Inskeep Academy Charter,06,123 W. 59th St.,Los Angeles,CA,90003,06,06037,Los Angeles County,11,33.98717,-118.274751,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060241910827,0602419,Century Community Charter,06,901 S. Maple St.,Inglewood,CA,90301,06,06037,Los Angeles County,21,33.952427,-118.353984,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060242512479,0602425,Equitas Academy Charter,06,1700 W. Pico Blvd.,Los Angeles,CA,90015,06,06037,Los Angeles County,11,34.04484,-118.278441,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06030,2019-2020
060243413905,0602434,Vista Heritage Global Academy,06,2609 W. Fifth St.,Santa Ana,CA,92703,06,06059,Orange County,11,33.74952,-117.903691,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
060243510836,0602435,Animo South Los Angeles Charter,06,11130 W.ern Ave.,Los Angeles,CA,90047,06,06037,Los Angeles County,21,33.93356,-118.308627,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06030,2019-2020
060243713121,0602437,Assurance Learning Academy,06,43145 Business Center Ste. 102-103,Lancaster,CA,93535,06,06037,Los Angeles County,21,34.667356,-118.130549,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
060244112531,0602441,ICEF Inglewood Middle Charter Academy,06,304 E. Spruce Ave.,Inglewood,CA,90301,06,06037,Los Angeles County,21,33.958576,-118.349738,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060244611642,0602446,Alliance Marc & Eva Stern Math and Science,06,5151 State Univ Dr. Lot 2,Los Angeles,CA,90032,06,06037,Los Angeles County,11,34.063793,-118.170763,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06051,06024,2019-2020
060244911296,0602449,Wilder's Preparatory Academy Charter,06,830 N. La Brea Ave.,Inglewood,CA,90302,06,06037,Los Angeles County,21,33.97436,-118.357061,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060245313403,0602453,Alliance College-Ready Middle Academy 12,06,131 E. 50th St.,Los Angeles,CA,90011,06,06037,Los Angeles County,11,33.99769,-118.273271,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06059,06030,2019-2020
060245510525,0602455,Puente Charter,06,501 S. Boyle Ave.,Los Angeles,CA,90033,06,06037,Los Angeles County,11,34.04137,-118.220201,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0634,06053,06024,2019-2020
060245613900,0602456,Fenton Charter Leadership Academy,06,8926 Sunland Blvd.,Sun Valley,CA,91352,06,06037,Los Angeles County,11,34.23147,-118.366201,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0628,06039,06025,2019-2020
060246110848,0602461,Animo Venice Charter High,06,820 BRd.way St.,Venice,CA,90291,06,06037,Los Angeles County,11,33.996524,-118.462977,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06062,06026,2019-2020
060246611614,0602466,Century Academy for Excellence,06,2400 W. 85th St.,Inglewood,CA,90305,06,06037,Los Angeles County,21,33.960532,-118.31888,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
060246812643,0602468,Valley Charter Middle,06,14646 Sherman Way,Van Nuys,CA,91405,06,06037,Los Angeles County,11,34.2006,-118.452551,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0629,06046,06018,2019-2020
060247013741,0602470,TEACH Tech Charter High,06,10616 S. W.ern Ave.,Los Angeles,CA,90047,06,06037,Los Angeles County,21,33.939465,-118.30877,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06030,2019-2020
060247110538,0602471,Animo Inglewood Charter High,06,3425 W. Manchester Blvd.,Inglewood,CA,90305,06,06037,Los Angeles County,21,33.96042,-118.331431,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0643,06062,06035,2019-2020
